gid,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,truncated_by_depth,pass_through,pagerank,hub_score,authority_score,seed_sources,quick_turnover,quick_turnover_share,cluster_id,contribution_in_deg,contribution_out_deg,contribution_authority_score,contribution_hub_score,contribution_pagerank,contribution_seed_sources,priority_factor,priority_score
100000004732589100,2,False,1,0,227520.0,0.0,1,0,False,0.0,0.0003916573254953477,0.0,6.002491506721401e-06,1,0.0,0.0,11,0.0737855871886121,0.06217526690391458,0.13941281138790038,0.05526690391459074,0.11138790035587189,0.01766903914590747,1.0,0.45969750889679717
100000004737477100,1,False,2,1,49598.0,40500.0,3,3,False,0.8165651840800032,0.0002907355261844197,4.87163598377322e-96,0.0006586036074503812,7,15000.0,0.37037037037037035,0,0.15409697508896797,0.13716192170818506,0.1827402135231317,0.12007117437722421,0.03850533807829181,0.06515124555160143,1.0,0.6977268683274022
100000004737764100,3,False,1,0,600000.0,0.0,1,0,False,0.0,0.0006721666992352119,0.0,3.833939680248026e-56,7,0.0,0.0,2,0.0737855871886121,0.06217526690391458,0.049466192170818504,0.05526690391459074,0.14491103202846975,0.06515124555160143,1.0,0.45075622775800706
100000004739664100,1,False,1,1,12000.0,10000.0,1,1,False,0.8333333333333334,0.00028653698093645,1.0819421503297013e-116,1.7161643266461678e-32,1,0.0,0.0,22,0.0737855871886121,0.13716192170818506,0.07268683274021352,0.11327402135231317,0.013238434163701067,0.01766903914590747,1.0,0.4278158362989324
100000004741837100,1,False,1,0,25596.0,0.0,1,0,False,0.0,0.00028677121509067233,0.0,5.0490334251243945e-05,7,0.0,0.0,16,0.0737855871886121,0.06217526690391458,0.15418149466192174,0.05526690391459074,0.015373665480427045,0.06515124555160143,1.0,0.42593416370106774
100000004744306100,1,False,1,2,69000.0,92000.0,1,3,False,1.3333333333333333,0.00045801164745791,7.977344613345329e-75,1.4490361007108538e-09,8,0.0,0.0,49,0.0737855871886121,0.1554581850533808,0.08816725978647688,0.12818505338078293,0.11978647686832741,0.10059608540925268,1.0,0.6659786476868328
100000004746397100,3,False,1,1,219520.0,7500.0,1,1,False,0.03416545189504373,0.0002910928135271127,9.355433635389004e-07,0.008227540596695466,7,0.0,0.0,10,0.0737855871886121,0.13716192170818506,0.1967081850533808,0.14434163701067618,0.040071174377224204,0.06515124555160143,1.0,0.6572197508896798
100000004747154100,4,False,1,0,67000.0,0.0,1,0,True,0.0,0.00033051358872122357,0.0,1.8557719706724588e-11,7,0.0,0.0,4,0.0737855871886121,0.06217526690391458,0.0844306049822064,0.05526690391459074,0.09330960854092528,0.06515124555160143,0.75,0.32558941281138787
100000004750321100,3,False,2,0,50185.0,0.0,2,0,False,0.0,0.00031080562948993424,0.0,6.7253985865290735e-06,7,0.0,0.0,18,0.15409697508896797,0.06217526690391458,0.1409252669039146,0.05526690391459074,0.07864768683274022,0.06515124555160143,1.0,0.5562633451957295
100000004750897100,3,False,1,0,10000.0,0.0,1,0,False,0.0,0.0004868115284353937,0.0,1.616970793425885e-90,7,0.0,0.0,3,0.0737855871886121,0.06217526690391458,0.0204626334519573,0.05526690391459074,0.12298932384341639,0.06515124555160143,1.0,0.39983096085409253
100000004756901100,2,False,1,0,153248.0,0.0,1,0,False,0.0,0.000309246920393586,0.0,6.34374180683302e-06,7,0.0,0.0,16,0.0737855871886121,0.06217526690391458,0.14003558718861212,0.05526690391459074,0.07672597864768683,0.06515124555160143,1.0,0.4731405693950178
100000004759121100,1,False,6,2,710000.0,312000.0,10,6,False,0.4394366197183099,0.0014177577629187414,6.846367964658582e-66,0.011137203329864094,7,105000.0,0.33653846153846156,0,0.17771797153024912,0.1554581850533808,0.19804270462633455,0.1320284697508897,0.15544483985765126,0.06515124555160143,1.0,0.8838434163701068
100000004765639100,2,False,1,2,5000.0,11000.0,1,2,False,2.2,0.0003595954287210625,4.516474465482331e-05,6.76874303049404e-11,7,5000.0,0.45454545454545453,0,0.0737855871886121,0.1554581850533808,0.08532028469750891,0.1514590747330961,0.10391459074733098,0.06515124555160143,1.0,0.6350889679715304
100000004770073100,3,False,1,1,5462.4,5466.97,1,1,False,1.0008366285881665,0.00028625711099113934,1.3109662899023827e-125,2.574815447796775e-05,7,5462.4,0.9991640707741216,0,0.0737855871886121,0.13716192170818506,0.14928825622775801,0.11174377224199289,0.011672597864768684,0.06515124555160143,1.0,0.5488033807829181
100000004777215100,4,False,1,0,60000.0,0.0,1,0,True,0.0,0.00046233472881301277,0.0,5.76280062807965e-79,7,0.0,0.0,32,0.0737855871886121,0.06217526690391458,0.03149466192170818,0.05526690391459074,0.1201423487544484,0.06515124555160143,0.75,0.3060120106761566
100000004779204100,3,False,1,1,30450.0,20000.0,1,2,False,0.6568144499178982,0.0002857402571742782,1.858762460731998e-106,0.000386836315305169,7,10000.0,0.5,0,0.0737855871886121,0.13716192170818506,0.17464412811387903,0.11608540925266905,0.00911032028469751,0.06515124555160143,1.0,0.5759386120996441
100000004780083100,4,False,1,0,9999.0,0.0,1,0,True,0.0,0.0002918009380467011,0.0,1.752616066273261e-65,7,0.0,0.0,56,0.0737855871886121,0.06217526690391458,0.04261565836298933,0.05526690391459074,0.04263345195729537,0.06515124555160143,0.75,0.2562210854092527
100000004780327100,4,False,1,0,12000.0,0.0,1,0,True,0.0,0.00029041673483753066,0.0,1.33085597445853e-08,1,0.0,0.0,47,0.0737855871886121,0.06217526690391458,0.09332740213523133,0.05526690391459074,0.03679715302491103,0.01766903914590747,0.75,0.2542660142348754
100000004783447100,1,False,1,0,26200.0,0.0,1,0,False,0.0,0.00028949495415137613,0.0,2.5358227444721276e-32,1,0.0,0.0,22,0.0737855871886121,0.06217526690391458,0.07811387900355872,0.05526690391459074,0.032597864768683274,0.01766903914590747,1.0,0.31960854092526686
100000004784224100,1,False,1,1,23500.0,100000.0,2,1,False,4.25531914893617,0.00030314046631661296,1.0819421503297088e-82,6.339794000623961e-67,1,0.0,0.0,21,0.0737855871886121,0.13716192170818506,0.04048042704626335,0.12544483985765126,0.06925266903914591,0.01766903914590747,1.0,0.4637944839857651
100000004788983100,4,False,1,0,27000.0,0.0,1,0,True,0.0,0.00036737627572271716,0.0,2.9801667996205736e-85,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.025444839857651242,0.05526690391459074,0.10619217081850535,0.06515124555160143,0.75,0.29101201067615656
100000004790991100,1,False,1,0,239413.0,0.0,4,0,False,0.0,0.0003096091848596281,0.0,0.00015441733728372648,7,0.0,0.0,16,0.0737855871886121,0.06217526690391458,0.16298932384341638,0.05526690391459074,0.07708185053380782,0.06515124555160143,1.0,0.49645017793594304
100000004791226100,4,False,1,0,20000.0,0.0,1,0,True,0.0,0.000538256646962268,0.0,1.2591667374038265e-105,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.010854092526690392,0.05526690391459074,0.13352313167259788,0.06515124555160143,0.75,0.30056717081850537
100000004792397100,1,False,1,0,73520.0,0.0,1,0,False,0.0,0.00029935208742815815,0.0,4.247867838788938e-32,1,0.0,0.0,22,0.0737855871886121,0.06217526690391458,0.08229537366548043,0.05526690391459074,0.06327402135231316,0.01766903914590747,1.0,0.35446619217081843
100000004797167100,4,False,1,0,31000.0,0.0,1,0,True,0.0,0.000548310911343299,0.0,2.9936093830531933e-99,1,0.0,0.0,35,0.0737855871886121,0.06217526690391458,0.014590747330960855,0.05526690391459074,0.13587188612099646,0.01766903914590747,0.75,0.26951957295373663
100000004798515100,4,False,1,0,200000.0,0.0,2,0,True,0.0,0.00036178148366266193,0.0,1.5671848497767171e-06,7,0.0,0.0,7,0.0737855871886121,0.06217526690391458,0.12704626334519573,0.05526690391459074,0.10462633451957297,0.06515124555160143,0.75,0.3660387010676157
100000004800452100,4,False,1,0,6544.53,0.0,1,0,True,0.0,0.000604105845523999,0.0,7.038934002369344e-122,7,0.0,0.0,10,0.0737855871886121,0.06217526690391458,0.005604982206405694,0.05526690391459074,0.14163701067615658,0.06515124555160143,0.75,0.30271574733096085
100000004800648100,4,False,1,0,131000.0,0.0,1,0,True,0.0,0.00033495973521438684,0.0,1.2683551440575052e-06,7,0.0,0.0,7,0.0737855871886121,0.06217526690391458,0.12473309608540926,0.05526690391459074,0.09501779359430605,0.06515124555160143,0.75,0.3570974199288257
100000004806903100,2,False,1,0,18000.0,0.0,1,0,False,0.0,0.0005303725568037133,0.0,3.691537707418847e-107,10,0.0,0.0,2,0.0737855871886121,0.06217526690391458,0.010275800711743773,0.05526690391459074,0.13032028469750892,0.11530249110320284,1.0,0.44712633451957295
100000004813068100,0,True,0,3,0.0,297000.0,0,5,False,,0.00028403728526186454,1.2821041831286447e-66,0.0,0,0.0,0.0,21,0.001641459074733096,0.16390569395017793,0.001823843416370107,0.1315302491103203,0.0014590747330960854,0.001307829181494662,1.0,0.30166814946619214
100000004816564100,2,False,1,1,285480.0,5000.0,1,1,False,0.01751436177665686,0.0003741591004976395,6.2977321814379195e-127,5.747601870727098e-06,7,5000.0,1.0,3,0.0737855871886121,0.13716192170818506,0.13914590747330963,0.111067615658363,0.10754448398576515,0.06515124555160143,1.0,0.6338567615658364
100000004820260100,2,False,1,3,234200.0,215350.0,12,10,False,0.9195132365499573,0.001400262403366314,2.0775007174359922e-05,3.274633098925245e-08,7,150200.0,0.6974692361272348,3,0.0737855871886121,0.16390569395017793,0.09884341637010677,0.1501067615658363,0.15530249110320285,0.06515124555160143,1.0,0.7070951957295374
100000004825069100,2,False,1,0,30000.0,0.0,4,0,False,0.0,0.0002941494798757919,0.0,4.152907423928722e-34,1,0.0,0.0,22,0.0737855871886121,0.06217526690391458,0.0603202846975089,0.05526690391459074,0.0504626334519573,0.01766903914590747,1.0,0.319679715302491
100000004840086100,4,False,1,0,100000.0,0.0,2,0,True,0.0,0.0005359418824264205,0.0,3.2777693353611925e-82,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.028247330960854092,0.05526690391459074,0.13266903914590747,0.06515124555160143,0.75,0.3129715302491103
100000004841728100,1,False,1,0,52208.0,0.0,1,0,False,0.0,0.00029491262791009435,0.0,3.579618759425012e-32,1,0.0,0.0,22,0.0737855871886121,0.06217526690391458,0.08149466192170818,0.05526690391459074,0.052526690391459074,0.01766903914590747,1.0,0.34291814946619215
100000004847758100,1,False,4,15,115171.0,488800.0,4,23,False,4.244123954815014,0.00030306622061837405,0.001324009767545136,0.0009178291451699312,7,59387.0,0.1214954991816694,2,0.17435498220640572,0.1766770462633452,0.18647686832740215,0.15743772241992882,0.0690391459074733,0.06515124555160143,1.0,0.8291370106761566
100000004848236100,4,False,1,0,7500.0,0.0,1,0,True,0.0,0.0003071870048343236,0.0,1.5706858156692725e-85,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.02508896797153025,0.05526690391459074,0.07409252669039146,0.06515124555160143,0.75,0.26667037366548046
100000004850609100,4,False,1,0,10000.0,0.0,1,0,True,0.0,0.0003113165154706234,0.0,2.196793258654002e-08,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.09590747330960854,0.05526690391459074,0.07935943060498221,0.06515124555160143,0.75,0.3237344306049822
100000004856746100,4,False,1,0,20000.0,0.0,1,0,True,0.0,0.00029838035861107513,0.0,1.8360068623630763e-10,7,0.0,0.0,62,0.0737855871886121,0.06217526690391458,0.08629893238434164,0.05526690391459074,0.06078291814946619,0.06515124555160143,0.75,0.302595640569395
100000004877085100,3,False,1,3,25000.0,95600.0,1,9,False,3.824,0.0002932227759922747,2.3430004810624187e-83,1.4967309722384723e-05,7,25000.0,0.2615062761506276,12,0.0737855871886121,0.16390569395017793,0.14626334519572956,0.12498220640569396,0.04768683274021353,0.06515124555160143,1.0,0.6217749110320285
100000004889043100,3,False,2,0,272000.0,0.0,4,0,False,0.0,0.00029687077049735165,0.0,0.006472453783616112,7,0.0,0.0,0,0.15409697508896797,0.06217526690391458,0.1949288256227758,0.05526690391459074,0.05658362989323844,0.06515124555160143,1.0,0.588202846975089
100000004890713100,4,False,1,0,40485.0,0.0,1,0,True,0.0,0.00029907689809090607,0.0,5.421544729672389e-08,7,0.0,0.0,18,0.0737855871886121,0.06217526690391458,0.10195729537366549,0.05526690391459074,0.062491103202846975,0.06515124555160143,0.75,0.31562055160142344
100000004891562100,4,False,1,0,103400.0,0.0,1,0,True,0.0,0.0003390068757721875,0.0,3.906615824463174e-08,1,0.0,0.0,47,0.0737855871886121,0.06217526690391458,0.10008896797153027,0.05526690391459074,0.09715302491103205,0.01766903914590747,0.75,0.3046040925266904
100000004892144100,3,False,2,1,4500000.0,180300.0,7,1,False,0.04006666666666667,0.0029565604996041835,2.2445768071387955e-14,1.705302351364574e-12,2,0.0,0.0,21,0.15409697508896797,0.13716192170818506,0.08380782918149467,0.13857651245551603,0.15935943060498223,0.03368327402135231,1.0,0.7066859430604983
100000004904960100,2,False,2,0,32000.0,0.0,2,0,False,0.0,0.0007730557274249566,0.0,2.0260039049232855e-97,10,0.0,0.0,0,0.15409697508896797,0.06217526690391458,0.015569395017793594,0.05526690391459074,0.14782918149466193,0.11530249110320284,1.0,0.5502402135231317
100000004905207100,2,False,1,0,380000.0,0.0,1,0,False,0.0,0.00043163102456137423,0.0,8.943796567141298e-10,11,0.0,0.0,40,0.0737855871886121,0.06217526690391458,0.08763345195729538,0.05526690391459074,0.11765124555160145,0.11901245551601423,1.0,0.5155249110320285
100000004906181100,3,False,1,7,100000.0,2473417.91,1,33,False,24.734179100000002,0.000287251356082404,2.54870212313247e-35,0.00555306793891433,7,100000.0,0.040429884329575345,20,0.0737855871886121,0.17327402135231318,0.19372775800711747,0.13743772241992883,0.018967971530249112,0.06515124555160143,1.0,0.6623443060498221
100000004908173100,4,False,1,0,21000.0,0.0,1,0,True,0.0,0.00031908351963201353,0.0,3.5464985041746156e-76,8,0.0,0.0,4,0.0737855871886121,0.06217526690391458,0.032206405693950176,0.05526690391459074,0.08733096085409253,0.10059608540925268,0.75,0.3085209074733096
100000004911971100,4,False,1,0,35000.0,0.0,3,0,True,0.0,0.0002874923131441869,0.0,1.8468428793037128e-36,7,0.0,0.0,20,0.0737855871886121,0.06217526690391458,0.05685053380782919,0.05526690391459074,0.02092526690391459,0.06515124555160143,0.75,0.250616103202847
100000004917367100,3,False,2,0,120000.0,0.0,2,0,False,0.0,0.00029242601990993615,0.0,0.005761965422278999,7,0.0,0.0,10,0.15409697508896797,0.06217526690391458,0.19403914590747331,0.05526690391459074,0.04498220640569395,0.06515124555160143,1.0,0.575711743772242
100000004921657100,3,False,1,1,8300.0,22190.0,1,1,False,2.6734939759036145,0.00035920839141722976,1.33202116633367e-88,2.6272183300929955e-88,10,8300.0,0.3740423614240649,2,0.0737855871886121,0.13716192170818506,0.022508896797153025,0.1227758007117438,0.10377224199288257,0.11530249110320284,1.0,0.5753069395017794
100000004931931100,3,False,1,1,23938.0,45000.0,1,1,False,1.8798562954298605,0.00029023084039703776,1.7515781087710474e-94,0.00022853995706612545,7,0.0,0.0,0,0.0737855871886121,0.13716192170818506,0.16788256227758008,0.1204982206405694,0.03608540925266904,0.06515124555160143,1.0,0.6005649466192171
100000004948177100,1,False,3,0,437163.0,0.0,8,0,False,0.0,0.0004196505594096646,0.0,0.00018815503120138616,7,0.0,0.0,16,0.1683896797153025,0.06217526690391458,0.16485765124555163,0.05526690391459074,0.11530249110320286,0.06515124555160143,1.0,0.6311432384341639
100000004950490100,2,False,1,0,10000.0,0.0,1,0,False,0.0,0.0003288143739859841,0.0,6.696479563248218e-79,1,0.0,0.0,1,0.0737855871886121,0.06217526690391458,0.031672597864768684,0.05526690391459074,0.09231316725978647,0.01766903914590747,1.0,0.33288256227758
100000004959752100,3,False,1,0,22200.0,0.0,1,0,False,0.0,0.000779568196772247,0.0,4.153393051848355e-104,11,0.0,0.0,2,0.0737855871886121,0.06217526690391458,0.011654804270462634,0.05526690391459074,0.14804270462633454,0.11901245551601423,1.0,0.4699377224199288
100000004962193100,2,False,8,0,900468.0,0.0,11,0,False,0.0,0.0006532707986955293,0.0,5.301384618459764e-05,7,0.0,0.0,0,0.17879893238434164,0.06217526690391458,0.1547153024911032,0.05526690391459074,0.14427046263345197,0.06515124555160143,1.0,0.6603781138790037
100000004970752100,3,False,1,0,10000.0,0.0,1,0,False,0.0,0.0007380151980244125,0.0,1.0365216744397587e-115,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.0074288256227758006,0.05526690391459074,0.14718861209964415,0.06515124555160143,1.0,0.41099644128113877
100000004971871100,0,True,1,1,25400.0,5650.0,3,1,False,0.22244094488188976,0.0007369536367679136,4.0165323224985627e-125,1.7995185181493817e-94,0,5650.0,1.0,52,0.0737855871886121,0.13716192170818506,0.017437722419928827,0.1119572953736655,0.14711743772241995,0.001307829181494662,1.0,0.488767793594306
100000004975919100,3,False,1,2,22351.0,15000.0,1,2,False,0.6711109122634334,0.0002885489652551007,1.0502842388567756e-110,0.00014592587978268806,7,0.0,0.0,8,0.0737855871886121,0.1554581850533808,0.16254448398576515,0.11487544483985765,0.027758007117437724,0.06515124555160143,1.0,0.5995729537366549
100000004976946100,4,False,1,0,246000.0,0.0,1,0,True,0.0,0.0003177394905480085,0.0,7.219257065293235e-41,7,0.0,0.0,65,0.0737855871886121,0.06217526690391458,0.05578291814946619,0.05526690391459074,0.08619217081850535,0.06515124555160143,0.75,0.2987655693950178
100000004979264100,4,False,1,0,39800.0,0.0,1,0,True,0.0,0.00040904561507833085,0.0,5.937984149797625e-84,8,0.0,0.0,4,0.0737855871886121,0.06217526690391458,0.026512455516014236,0.05526690391459074,0.11437722419928827,0.10059608540925268,0.75,0.32453514234875447
100000004979283100,3,False,1,0,40132.0,0.0,1,0,False,0.0,0.0002988858445477895,0.0,3.5743899821625224e-08,7,0.0,0.0,18,0.0737855871886121,0.06217526690391458,0.09964412811387902,0.05526690391459074,0.06192170818505338,0.06515124555160143,1.0,0.4179448398576513
100000004979498100,2,False,1,1,700000.0,200000.0,2,1,False,0.2857142857142857,0.0013196649789369464,8.658205414460652e-49,3.233295042970421e-48,1,200000.0,1.0,58,0.0737855871886121,0.13716192170818506,0.05240213523131673,0.13544483985765127,0.15480427046263345,0.01766903914590747,1.0,0.5712677935943061
100000004981068100,4,False,1,0,10000.0,0.0,1,0,True,0.0,0.00037667231794717357,0.0,7.476106871875257e-09,7,0.0,0.0,8,0.0737855871886121,0.06217526690391458,0.09030249110320285,0.05526690391459074,0.10832740213523133,0.06515124555160143,0.75,0.3412566725978648
100000004984689100,3,False,1,0,53030.0,0.0,1,0,False,0.0,0.00029474170072610827,0.0,0.00022477326528029895,7,0.0,0.0,8,0.0737855871886121,0.06217526690391458,0.16743772241992882,0.05526690391459074,0.05195729537366548,0.06515124555160143,1.0,0.47577402135231317
100000004988240100,4,False,1,0,20000.0,0.0,1,0,True,0.0,0.0005267985150376041,0.0,1.2591667374038265e-105,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.010854092526690392,0.05526690391459074,0.12725978647686834,0.06515124555160143,0.75,0.29586966192170816
100000004991593100,4,False,1,0,45000.0,0.0,2,0,True,0.0,0.00035290508491296,0.0,1.5309461715831455e-06,7,0.0,0.0,8,0.0737855871886121,0.06217526690391458,0.12686832740213524,0.05526690391459074,0.1013523131672598,0.06515124555160143,0.75,0.36344973309608547
100000004991812100,3,False,1,0,10000.0,0.0,1,0,False,0.0,0.0003445372783790375,0.0,3.728991063097115e-94,7,0.0,0.0,29,0.0737855871886121,0.06217526690391458,0.017615658362989325,0.05526690391459074,0.09914590747330962,0.06515124555160143,1.0,0.37314056939501783
100000004993576100,2,False,1,0,167000.0,0.0,1,0,False,0.0,0.0003367567162005447,0.0,4.395993777326289e-06,7,0.0,0.0,3,0.0737855871886121,0.06217526690391458,0.1360320284697509,0.05526690391459074,0.09601423487544486,0.06515124555160143,1.0,0.48842526690391463
100000004997515100,3,False,4,4,395000.0,54500.0,4,4,False,0.1379746835443038,0.0003546076433490899,1.179465162488819e-91,4.068403590415593e-07,9,0.0,0.0,4,0.17435498220640572,0.16814946619217083,0.11476868327402137,0.12156583629893239,0.1020640569395018,0.10908362989323844,1.0,0.7899866548042704
100000005008589100,3,False,1,0,42806.68,0.0,1,0,False,0.0,0.00030143318626670365,0.0,7.207922847865934e-05,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.15711743772241993,0.05526690391459074,0.06683274021352313,0.06515124555160143,1.0,0.48032918149466197
100000005010159100,4,False,1,0,7092.0,0.0,1,0,True,0.0,0.0006104429800321485,0.0,1.0383188539338868e-120,7,0.0,0.0,8,0.0737855871886121,0.06217526690391458,0.0056939501779359435,0.05526690391459074,0.1420640569395018,0.06515124555160143,0.75,0.30310275800711745
100000005017150100,0,True,0,0,0.0,0.0,0,0,False,,0.00028403728526186454,0.0,0.0,0,0.0,0.0,75,0.001641459074733096,0.06217526690391458,0.001823843416370107,0.05526690391459074,0.0014590747330960854,0.001307829181494662,0.0,0.0
100000005022552100,3,False,1,1,241000.0,5000.0,3,1,False,0.02074688796680498,0.00035574598882730224,2.4863615221456067e-06,3.5782864321778195e-05,7,0.0,0.0,16,0.0737855871886121,0.13716192170818506,0.15249110320284698,0.14619217081850536,0.10234875444839858,0.06515124555160143,1.0,0.6771307829181494
100000005022964100,2,False,1,0,20000.0,0.0,1,0,False,0.0,0.00032555357078914145,0.0,1.0374514882797978e-79,10,0.0,0.0,2,0.0737855871886121,0.06217526690391458,0.030338078291814948,0.05526690391459074,0.0908896797153025,0.11530249110320284,1.0,0.4277580071174377
100000005025629100,4,False,1,0,5227.0,0.0,1,0,True,0.0,0.00031242919276724924,0.0,5.609804964051804e-07,7,0.0,0.0,10,0.0737855871886121,0.06217526690391458,0.1164590747330961,0.05526690391459074,0.08092526690391459,0.06515124555160143,0.75,0.3403225088967971
100000005030592100,2,False,1,0,10000.0,0.0,1,0,False,0.0,0.00028719413741388133,0.0,1.0757189850272193e-06,7,0.0,0.0,3,0.0737855871886121,0.06217526690391458,0.12228647686832742,0.05526690391459074,0.018612099644128115,0.06515124555160143,1.0,0.3972775800711744
100000005031696100,2,False,1,2,5000.0,115000.0,1,3,False,23.0,0.0005364847150657276,1.2529409755035426e-80,8.532445701341959e-126,10,5000.0,0.043478260869565216,48,0.0737855871886121,0.1554581850533808,0.004314946619217082,0.12633451957295375,0.13295373665480428,0.11530249110320284,1.0,0.6081494661921709
100000005032294100,2,False,1,0,10000.0,0.0,1,0,False,0.0,0.00038989660633548587,0.0,3.0787364060337e-88,8,0.0,0.0,40,0.0737855871886121,0.06217526690391458,0.0226423487544484,0.05526690391459074,0.111067615658363,0.10059608540925268,1.0,0.4255338078291815
100000005034574100,1,False,1,0,258816.0,0.0,16,0,False,0.0,0.00042264457719623787,0.0,2.0139632924375708e-60,1,0.0,0.0,73,0.0737855871886121,0.06217526690391458,0.047064056939501775,0.05526690391459074,0.11580071174377227,0.01766903914590747,1.0,0.37176156583629894
100000005037490100,3,False,1,2,15000.0,30000.0,1,3,False,2.0,0.00032139477856053106,1.4875780152208378e-05,6.414734991491411e-11,7,14000.0,0.4666666666666667,12,0.0737855871886121,0.1554581850533808,0.08523131672597865,0.14939501779359432,0.08861209964412811,0.06515124555160143,1.0,0.6176334519572955
100000005041147100,4,False,1,0,10000.0,0.0,1,0,True,0.0,0.0005305931885964422,0.0,1.0365216744397587e-115,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.0074288256227758006,0.05526690391459074,0.1304626334519573,0.06515124555160143,0.75,0.295702846975089
100000005041905100,3,False,1,1,5000.0,1080351.0,1,5,False,216.0702,0.0002848119558788065,1.3389066862641777e-33,3.440884740013081e-33,1,0.0,0.0,22,0.0737855871886121,0.13716192170818506,0.06192170818505338,0.13793594306049822,0.004626334519572954,0.01766903914590747,1.0,0.43310053380782915
100000005042822100,4,False,1,0,1000000.0,0.0,1,0,True,0.0,0.0004498595094071702,0.0,1.1277264027170533e-40,7,0.0,0.0,36,0.0737855871886121,0.06217526690391458,0.05631672597864769,0.05526690391459074,0.11935943060498222,0.06515124555160143,0.75,0.3240413701067616
100000005048668100,3,False,2,8,16668.0,159400.0,2,11,False,9.563234941204703,0.00028699417683881296,0.00018569250514072701,0.00023116985899957555,7,10168.0,0.0637892095357591,8,0.15409697508896797,0.17407473309608543,0.1680604982206406,0.15402135231316727,0.016868327402135234,0.06515124555160143,1.0,0.732273131672598
100000005049404100,4,False,1,0,98000.0,0.0,2,0,True,0.0,0.0003109237994423163,0.0,2.305937646662353e-50,7,0.0,0.0,10,0.0737855871886121,0.06217526690391458,0.051245551601423495,0.05526690391459074,0.0788612099644128,0.06515124555160143,0.75,0.2898643238434163
100000005052998100,3,False,1,1,9500.0,28400.0,1,1,False,2.9894736842105263,0.0002845685901278064,4.8383091071625915e-05,0.00021607045777887772,7,0.0,0.0,0,0.0737855871886121,0.13716192170818506,0.1666370106761566,0.1517437722419929,0.003274021352313167,0.06515124555160143,1.0,0.5977535587188613
100000005053653100,2,False,2,1,63073.0,25000.0,2,1,False,0.3963661154535221,0.0003118718093393115,3.665762593409714e-103,2.621520062064904e-05,7,0.0,0.0,12,0.15409697508896797,0.13716192170818506,0.14955516014234876,0.11736654804270463,0.08021352313167261,0.06515124555160143,1.0,0.7035453736654805
100000005055454100,3,False,1,0,6500.0,0.0,1,0,False,0.0,0.0005025562666871296,0.0,4.855447172410274e-68,1,0.0,0.0,27,0.0737855871886121,0.06217526690391458,0.03727758007117438,0.05526690391459074,0.12462633451957297,0.01766903914590747,1.0,0.3708007117437722
100000005056870100,1,False,1,0,20000.0,0.0,1,0,False,0.0,0.0003015396280843566,0.0,5.13003467233527e-68,1,0.0,0.0,55,0.0737855871886121,0.06217526690391458,0.037500000000000006,0.05526690391459074,0.06722419928825624,0.01766903914590747,1.0,0.3136209964412811
100000005059998100,2,False,1,0,18000.0,0.0,1,0,False,0.0,0.0002943175608148987,0.0,1.7527011707254598e-06,7,0.0,0.0,0,0.0737855871886121,0.06217526690391458,0.12793594306049824,0.05526690391459074,0.05096085409252669,0.06515124555160143,1.0,0.4352758007117439
100000005061890100,3,False,1,0,90000.0,0.0,1,0,False,0.0,0.0005314583976537376,0.0,9.60953679784701e-84,7,0.0,0.0,2,0.0737855871886121,0.06217526690391458,0.026912811387900356,0.05526690391459074,0.1309608540925267,0.06515124555160143,1.0,0.4142526690391459
100000005074393100,1,False,4,6,563026.0,685500.0,5,10,False,1.2175281425724567,0.001052679085372143,3.093546995006099e-07,0.0009659062075626783,10,45500.0,0.06637490882567469,12,0.17435498220640572,0.17211298932384342,0.18692170818505338,0.14327402135231318,0.1526690391459075,0.11530249110320284,1.0,0.9446352313167259
100000005075949100,4,False,1,0,2226000.0,0.0,7,0,True,0.0,0.0007627598293026877,0.0,1.0701615100491203e-36,7,0.0,0.0,57,0.0737855871886121,0.06217526690391458,0.056672597864768685,0.05526690391459074,0.14768683274021352,0.06515124555160143,0.75,0.3455538256227758
100000005077484100,2,False,1,2,150000.0,13550.0,1,2,False,0.09033333333333333,0.0005359153299928486,1.88250246555804e-67,9.153907989321097e-64,1,7050.0,0.5202952029520295,27,0.0737855871886121,0.1554581850533808,0.04439501779359431,0.1310320284697509,0.1325978647686833,0.01766903914590747,1.0,0.5549377224199289
100000005079473100,4,False,1,0,39312.0,0.0,1,0,True,0.0,0.00032420433701655944,0.0,1.0740188728101424e-08,7,0.0,0.0,8,0.0737855871886121,0.06217526690391458,0.09234875444839857,0.05526690391459074,0.08996441281138791,0.06515124555160143,0.75,0.329019128113879
